date,demand,sku,supermarket,is_promotion,year,month,day,dayofweek,weekofyear,quarter,is_weekend,lag_7,lag_14,lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_14,rolling_std_28,supermarket_encoded,sku_encoded,Predicted_Demand
2021-12-12,92.0,Whole Wheat Bread,GreenBasket,0,2021,12,12,6,49,4,1,93.0,94.0,93.0,94.42857142857143,94.64285714285714,94.42857142857143,0.975900072951129,0.9287827316660379,1.2598815766983094,2,2,91.71951
2021-12-13,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,13,0,50,4,0,94.0,95.0,92.0,94.28571428571429,94.5,94.39285714285714,1.2535663410580196,1.160238702232211,1.3148520748883457,2,2,92.51927
2021-12-14,94.0,Whole Wheat Bread,GreenBasket,0,2021,12,14,1,50,4,0,95.0,94.0,93.0,94.42857142857143,94.5,94.5,1.272418020562694,1.160238702232211,1.2322818340464132,2,2,93.93801
2021-12-15,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,15,2,50,4,0,94.0,96.0,95.0,94.28571428571429,94.5,94.53571428571429,1.2535663410580196,1.160238702232211,1.2013000013002528,2,2,94.47703
2021-12-16,96.0,Whole Wheat Bread,GreenBasket,0,2021,12,16,3,50,4,0,95.0,96.0,96.0,94.42857142857143,94.42857142857143,94.53571428571429,1.272418020562694,1.0894095588055086,1.2013000013002528,2,2,104.13479
2021-12-17,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,17,4,50,4,0,96.0,95.0,95.0,94.57142857142857,94.42857142857143,94.53571428571429,1.3972762620133734,1.0894095588055086,1.2013000013002528,2,2,103.306046
2021-12-18,445.0,Whole Wheat Bread,GreenBasket,0,2021,12,18,5,50,4,1,94.0,94.0,94.0,94.42857142857143,94.42857142857143,94.53571428571429,1.272418020562694,1.0894095588055086,1.2013000013002528,2,2,103.894585
2021-12-19,93.0,Whole Wheat Bread,GreenBasket,0,2021,12,19,6,50,4,1,92.0,93.0,93.0,144.57142857142858,119.5,107.07142857142857,132.4825235554451,93.69159719321362,66.23858591901154,2,2,157.9324
2021-12-20,94.0,Whole Wheat Bread,GreenBasket,0,2021,12,20,0,51,4,0,95.0,94.0,92.0,144.71428571428572,119.5,107.07142857142857,132.41691015590916,93.69159719321362,66.23858591901154,2,2,137.98204
2021-12-21,94.0,Whole Wheat Bread,GreenBasket,0,2021,12,21,1,51,4,0,94.0,95.0,95.0,144.57142857142858,119.5,107.14285714285714,132.48000747642038,93.69159719321362,66.2228081363236,2,2,137.91913
2021-12-22,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,22,2,51,4,0,95.0,94.0,97.0,144.57142857142858,119.42857142857143,107.10714285714286,132.48000747642038,93.71209123670249,66.22986865943123,2,2,142.05118
2021-12-23,98.0,Whole Wheat Bread,GreenBasket,0,2021,12,23,3,51,4,0,96.0,95.0,96.0,144.57142857142858,119.5,107.03571428571429,132.48000747642038,93.69159719321362,66.24225022057844,2,2,139.34377
2021-12-24,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,24,4,51,4,0,95.0,96.0,94.0,144.85714285714286,119.71428571428571,107.10714285714286,132.359898976778,93.63466531926387,66.23098708907833,2,2,137.29482
2021-12-25,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,25,5,51,4,1,445.0,94.0,94.0,144.85714285714286,119.64285714285714,107.14285714285714,132.359898976778,93.65452647720952,66.22392668521306,2,2,135.8088
2021-12-26,96.0,Whole Wheat Bread,GreenBasket,0,2021,12,26,6,51,4,1,93.0,92.0,94.0,94.85714285714286,119.71428571428571,107.17857142857143,1.5735915849386324,93.63384379217118,66.21684555247738,2,2,112.32255
2021-12-27,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,27,0,52,4,0,94.0,95.0,95.0,95.28571428571429,120.0,107.25,1.3801311186844791,93.548835457127,66.20318052111334,2,2,104.15053
2021-12-28,94.0,Whole Wheat Bread,GreenBasket,0,2021,12,28,1,52,4,0,94.0,94.0,94.0,95.42857142857143,120.0,107.25,1.2724180205604765,93.548835457127,66.20318052111334,2,2,103.893745
2021-12-29,95.0,Whole Wheat Bread,GreenBasket,0,2021,12,29,2,52,4,0,95.0,95.0,96.0,95.42857142857143,120.0,107.25,1.2724180205604765,93.54883545712701,66.20318052111334,2,2,106.61804
2021-12-30,96.0,Whole Wheat Bread,GreenBasket,0,2021,12,30,3,52,4,0,98.0,96.0,96.0,95.42857142857143,120.0,107.21428571428571,1.2724180205604765,93.54883545712701,66.20974368422044,2,2,108.53252
